,cities_tags,purchase_places,stores,countries,countries_tags,countries_fr,code,product_name,generic_name,manufacturing_places,manufacturing_places_tags,main_category_fr,created_datetime,last_modified_datetime
6091,chateaubourg-ille-et-vilaine-france,"villers bocage 80260,france",carrefour market,france,france,france,3273220085615,"dessert végétal, vanille bourbon (4 pots)","dessert au soja à la vanille bourbon, enrichi en calcium","triballat noyal - za des rouyardières - parc d'activités des portes de bretagne - 35220 châteaubourg,ille-et-vilaine,bretagne,france","triballat-noyal-za-des-rouyardieres-parc-d-activites-des-portes-de-bretagne-35220-chateaubourg,ille-et-vilaine,bretagne,france",desserts,2015-07-18t12:33:35z,2016-12-10t12:02:14z
6092,chateaugiron-ille-et-vilaine-france,france,"monoprix,carrefour",france,france,france,3273220086032,steaks de soja fines herbes,spécialité à base de soja,france,france,plats préparés,2014-02-19t17:54:33z,2017-04-17t14:15:55z
6093,chateaugiron-ille-et-vilaine-france,"rennes,france",carrefour,france,france,france,3273220086070,steaks de soja tomates & basilic,spécialités à base de soja préfrite,"france,bretagne","france,bretagne",aliments et boissons à base de végétaux,2014-02-24t13:06:18z,2016-09-15t13:32:14z
6094,chateaugiron-ille-et-vilaine-france,"rennes,france",carrefour,france,france,france,3273220086223,steaks de soja curry,"spécialité préfrite à base de soja, aromatisée à la tomate et au curry",france,france,aliments et boissons à base de végétaux,2016-04-26t17:24:33z,2017-04-17t14:12:19z
6095,chateaugiron-ille-et-vilaine-france,"rennes,france,toulouse",carrefour,france,france,france,3273220086230,steaks de soja légumes du jardin,spécialité à base de soja préfrite,france,france,plats préparés,2016-04-17t16:54:39z,2016-10-25t08:26:19z
6096,chateaugiron-ille-et-vilaine-france,chateaugiron-ille-et-vilaine-france,carrefour,france,france,france,3273220086971,boulettes végétales aux herbes,préparation à base de soja précuite aromatisée aux herbes de provence,france,france,plats préparés,2015-07-20t05:47:25z,2015-07-25t19:55:54z
6097,chateaugiron-ille-et-vilaine-france,chateaugiron-ille-et-vilaine-france,carrefour,france,france,france,3273220086988,boulettes végétales à la tomate,préparation à base de soja précuite aromatisée à la tomate,france,france,plats préparés,2015-07-20t05:49:19z,2015-07-25t19:55:12z
6098,saint-armel-morbihan-france,"nancy,france",auchan,france,france,france,3273220088012,couscous aux dés de tofu,"préparation cuisinée à base de tofu, de légumes et de semoule de blé",france,france,plats préparés,2014-11-26t11:26:15z,2014-12-07t09:56:12z
6099,saint-denis-de-l-hotel-loiret-france,france,carrefour,france,france,france,3273220107454,crème légère de normandie (15 % mg),"crème légère fluide biologique à 15 % de matière grasse, stérilisé uht","laiterie de saint-denis-de-l'hôtel (lsdh) - 10 route de l'aérodrome - les grandes beaugines - 45550 saint-denis-de-l'hôtel,loiret,centre-val de loire,france","laiterie-de-saint-denis-de-l-hotel-lsdh-10-route-de-l-aerodrome-les-grandes-beaugines-45550-saint-denis-de-l-hotel,loiret,centre-val-de-loire,france",crèmes,2015-12-04t15:32:59z,2016-02-14t18:12:43z
6100,tieule-lozere-france,"france,aix-en-provence",biocoop,france,france,france,3273220140635,yaourt de brebis saveur citron,yaourt au lait de brebis saveur citron au lait 1/2 écrémé,"lozère,france","lozere,france",yaourts,2015-07-16t20:05:28z,2016-06-01t20:08:46z
6101,noyal-sur-vilaine-ille-et-vilaine-france,"gap,05000,france",bio coop,france,france,france,3273220140857,yaourt au lait de chèvre,yaourt biologique nature au lait de chèvre ,bretagne,bretagne,yaourts,2015-06-04t05:26:11z,2016-05-29t07:56:08z
6102,tieule-lozere-france,"caen,france",bio14,france,france,france,3273220140970,yaourt nature au lait de brebis,yaourt biologique nature au lait de brebis,"lauzère,france","lauzere,france",yaourts,2017-02-03t11:02:57z,2017-02-03t19:14:54z
6103,tieule-lozere-france,"france,caen",bio14,france,france,france,3273220141014,fromage blanc au lait de brebis,fromage blanc au lait de brebis issu de l'agriculture biologique,france,france,fromages blancs,2016-02-29t12:53:31z,2017-02-03t12:12:28z
6104,"tieule-lozere-france,mercues-lot-france","france,trignac",auchan,france,france,france,3273220141076,yaourt brassé au lait de brebis ,yaourt brassé au lait de brebis biologique,"france,lozère","france,lozere",yaourts brassés,2015-12-27t18:55:30z,2017-03-01t09:56:58z
6105,noyal-sur-vilaine-ille-et-vilaine-france,"gujan-mestras,france",le marche de leopold,france,france,france,3273220142127,beurre de baratte doux,beurre doux,france,france,beurres,2016-08-19t07:00:54z,2017-01-31t17:21:22z
6106,chateaubourg-ille-et-vilaine-france,"var,dury 80480,france",biocoop,france,france,france,3273220180112,boisson végétale nature ,"boisson au soja nature, issue de l'agriculture biologique stérilisée uht","triballat noyal - za des rouyardières - parc d'activités des portes de bretagne - 35220 châteaubourg,ille-et-vilaine,bretagne,france","triballat-noyal-za-des-rouyardieres-parc-d-activites-des-portes-de-bretagne-35220-chateaubourg,ille-et-vilaine,bretagne,france",boissons,2013-06-22t09:36:03z,2017-03-24t14:50:32z
6107,"noyal-sur-vilaine-ille-et-vilaine-france,chateaubourg-ille-et-vilaine-france","lyon,aix-en-provence,france,caen","naturalia,biocoop,bio14",france,france,france,3273220181027,"spécialité au soja, nature ","spécialité au soja, au bifidus et à l'acidophilus","triballat noyal - 2 rue julien neveu - 35530 noyal-sur-vilaine,triballat noyal - za des rouyardières - parc d'activités des portes de bretagne - 35220 châteaubourg,ille-et-vilaine,bretagne,france","triballat-noyal-2-rue-julien-neveu-35530-noyal-sur-vilaine,triballat-noyal-za-des-rouyardieres-parc-d-activites-des-portes-de-bretagne-35220-chateaubourg,ille-et-vilaine,bretagne,france",yaourts,2015-02-04t14:10:52z,2017-02-03t12:08:47z
6108,noyal-sur-vilaine-ille-et-vilaine-france,france,la vie claire,france,france,france,3273220182123,"spécialité au soja, banane","spécialité biologique au soja et à la pulpe de banane, au bifidus et à l'acidophilus","triballat noyal - 2 rue julien neveu - 35530 noyal-sur-vilaine,ille-et-vilaine,bretagne,france","triballat-noyal-2-rue-julien-neveu-35530-noyal-sur-vilaine,ille-et-vilaine,bretagne,france",yaourts aux fruits,2014-02-25t18:58:31z,2017-03-12t17:46:36z
6109,"noyal-sur-vilaine-ille-et-vilaine-france,chateaubourg-ille-et-vilaine-france","lyon,france",naturalia,france,france,france,3273220182222,"spécialité au soja, fraise ","spécialité biologique au soja, à la pulpe de fraise, au bifidus et à l'acidophilus","triballat noyal - 2 rue julien neveu - 35530 noyal-sur-vilaine,triballat noyal - za des rouyardières - parc d'activités des portes de bretagne - 35220 châteaubourg,ille-et-vilaine,bretagne,france","triballat-noyal-2-rue-julien-neveu-35530-noyal-sur-vilaine,triballat-noyal-za-des-rouyardieres-parc-d-activites-des-portes-de-bretagne-35220-chateaubourg,ille-et-vilaine,bretagne,france",yaourts aux fruits,2014-01-31t14:15:24z,2015-09-11t15:22:23z
6110,"noyal-sur-vilaine-ille-et-vilaine-france,chateaubourg-ille-et-vilaine-france","lyon,france",naturalia,france,france,france,3273220182246,"spécialité au soja, framboise passion","spécialité au soja, à la framboise et à la passion, au bifidus et à l'acidophilus","triballat noyal - 2 rue julien neveu - 35530 noyal-sur-vilaine,triballat noyal - za des rouyardières - parc d'activités des portes de bretagne - 35220 châteaubourg,ille-et-vilaine,bretagne,france","triballat-noyal-2-rue-julien-neveu-35530-noyal-sur-vilaine,triballat-noyal-za-des-rouyardieres-parc-d-activites-des-portes-de-bretagne-35220-chateaubourg,ille-et-vilaine,bretagne,france",yaourts aux fruits,2015-02-04t14:11:37z,2017-04-18t05:04:53z
6111,noyal-sur-vilaine-ille-et-vilaine-france,france,la vie claire,"france, en:spain","france,en:spain","france,espagne",3273220183144,"spécialité au soja, cerise ","spécialité biologique au soja, à la pulpe de cerise, au bifidus et à l'acidophilus","triballat noyal - 2 rue julien neveu - 35530 noyal-sur-vilaine,ille-et-vilaine,bretagne,france","triballat-noyal-2-rue-julien-neveu-35530-noyal-sur-vilaine,ille-et-vilaine,bretagne,france",yaourts aux fruits,2014-02-18t20:10:24z,2016-11-25t14:46:51z
6112,chateaubourg-ille-et-vilaine-france,"rennes,france,caen","azur bio,bio14",france,france,france,3273220183281,"spécialité au soja, pêche fleur de sureau","spécialité biologique au soja, à la pulpe de pêche, au bifidus et à l'acidophilus","triballat noyal - za des rouyardières - parc d'activités des portes de bretagne - 35220 châteaubourg,ille-et-vilaine,bretagne,france","triballat-noyal-za-des-rouyardieres-parc-d-activites-des-portes-de-bretagne-35220-chateaubourg,ille-et-vilaine,bretagne,france",yaourts aux fruits,2014-03-09t11:07:57z,2017-04-07t17:25:27z
6113,"noyal-sur-vilaine-ille-et-vilaine-france,chateaubourg-ille-et-vilaine-france","lyon,france",naturalia,france,france,france,3273220183328,"spécialité au soja, myrtille ","spécialité au soja, aux morceaux de myrtille, au bifidus et à l'acidophilus","triballat noyal - 2 rue julien neveu - 35530 noyal-sur-vilaine,triballat noyal - za des rouyardières - parc d'activités des portes de bretagne - 35220 châteaubourg,ille-et-vilaine,bretagne,france","triballat-noyal-2-rue-julien-neveu-35530-noyal-sur-vilaine,triballat-noyal-za-des-rouyardieres-parc-d-activites-des-portes-de-bretagne-35220-chateaubourg,ille-et-vilaine,bretagne,france",yaourts aux fruits,2014-12-23t13:07:54z,2015-11-17t14:13:13z
6114,noyal-sur-vilaine-ille-et-vilaine-france,france,carrefour,france,france,france,3273220184912,"dessert au soja, chocolat (4 pots) ",spécialité biologique au soja au chocolat,"triballat noyal - 2 rue julien neveu - 35530 noyal-sur-vilaine,ille-et-vilaine,bretagne,france","triballat-noyal-2-rue-julien-neveu-35530-noyal-sur-vilaine,ille-et-vilaine,bretagne,france",desserts au chocolat,2014-08-18t12:01:45z,2017-03-10t20:28:09z
6115,chateaubourg-ille-et-vilaine-france,"paris,montrouge,france,caen","bio c bon,les nouveaux robinson,bio14",france,france,france,3273220187364,dessert au soja vanille ,"dessert au soja à la vanille issu de l'agriculture biologique, stérilisé uht","triballat noyal - za des rouyardières - parc d'activités des portes de bretagne - 35220 châteaubourg,ille-et-vilaine,bretagne,france","triballat-noyal-za-des-rouyardieres-parc-d-activites-des-portes-de-bretagne-35220-chateaubourg,ille-et-vilaine,bretagne,france",desserts,2012-06-20t22:04:39z,2017-02-11t12:04:02z
6116,chateaubourg-ille-et-vilaine-france,"clichy,france",cabas bio,france,france,france,3273220187548,"sojade de poche, chocolat",dessert au soja au chocolat issu de l'agriculture biologique stérilisé uht,"triballat noyal - za des rouyardières - parc d'activités des portes de bretagne - 35220 châteaubourg,ille-et-vilaine,bretagne,france","triballat-noyal-za-des-rouyardieres-parc-d-activites-des-portes-de-bretagne-35220-chateaubourg,ille-et-vilaine,bretagne,france",desserts au chocolat,2012-11-13t18:32:51z,2017-03-03t16:24:52z
6117,noyal-sur-vilaine-ille-et-vilaine-france,france,naturéo,france,france,france,3273220441404,fromage petit brebis,fromage au lait de brebis,"france,bretagne","france,bretagne",fromages,2015-07-25t13:46:49z,2015-08-01t13:37:34z
6118,noyal-sur-vilaine-ille-et-vilaine-france,france,carrefour,france,france,france,3273220530054,yaourt brassé nature bio,yaourt brassé nature bio,"bretagne,france","bretagne,france",yaourts brassés,2013-10-07t13:38:19z,2017-03-24t14:50:20z
6119,noyal-sur-vilaine-ille-et-vilaine-france,france,"intermarché,naturéo",france,france,france,3273220530351,yaourt bio nature,yaourt,"france,bretagne","france,bretagne",yaourts,2015-04-01t10:46:18z,2016-04-01t18:16:11z
6120,noyal-sur-vilaine-ille-et-vilaine-france,france,"naturéo,intermarché",france,france,france,3273220530368,yaourt bio nature,yaourt,"france,bretagne","france,bretagne",yaourts,2015-09-22t16:55:27z,2016-04-01t18:06:46z
6121,noyal-sur-vilaine-ille-et-vilaine-france,"trignac,france",auchan,france,france,france,3273220530917,yaourt brassé au citron de corse,yaourt brassé aux fruits français bio,"france,bretagne","france,bretagne",yaourts brassés,2016-04-16t09:26:18z,2016-06-11t12:01:13z
6122,montauban-de-bretagne-ille-et-vilaine-france,france,carrefour,france,france,france,3273220535066,délices au cacao bio,lait emprésuré sucré aromatisé cacao bio,"bretagne,france","bretagne,france",yaourts,2013-08-22t21:54:16z,2017-02-06t17:51:30z
6123,noyal-sur-vilaine-ille-et-vilaine-france,"trignac,france",auchan,france,france,france,3273220535417,yaourt bifidus arôme bio citron ,"lait fermenté au bifidus bio sucré, aromatisé citron","noyal-sur-vilaine,france,bretagne","noyal-sur-vilaine,france,bretagne",yaourts,2016-05-17t08:06:25z,2016-06-09t21:15:25z
6124,noyal-sur-vilaine-ille-et-vilaine-france,noyal-sur-vilaine-ille-et-vilaine-france,carrefour,france,france,france,3273220536384,yaourt au lait entier (fraise),yaourt biologique à la fraise bicouche,france,france,yaourts entiers,2015-03-22t14:52:08z,2015-08-01t21:41:05z
6125,tieule-lozere-france,"veynes,05400,france",superu,france,france,france,3273220540015,yaourt bio au lait de brebis nature,yaourt nature au lait de brebis,"lozère,35531,noyal sur vilaine,france","lozere,35531,noyal-sur-vilaine,france",yaourts,2015-09-02t17:10:54z,2017-04-01t16:05:11z
6126,noyal-sur-vilaine-ille-et-vilaine-france,france,carrefour,france,france,france,3273220540855,yaourt au lait de chèvre (nature) bio,yaourt nature au lait de chèvre issu de l'agriculture biologique,"triballat noyal - 2 rue julien neveu - 35530 noyal-sur-vilaine,ille-et-vilaine,bretagne,france","triballat-noyal-2-rue-julien-neveu-35530-noyal-sur-vilaine,ille-et-vilaine,bretagne,france",yaourts,2013-08-22t21:41:10z,2017-04-07t14:19:31z
6127,noyal-sur-vilaine-ille-et-vilaine-france,france,carrefour,france,france,france,3273220542200,beurre de baratte doux bio vrai,beurre de baratte doux bio,"fabriqué en bretagne,france","fabrique-en-bretagne,france",beurres,2013-07-13t15:44:29z,2015-01-14t21:02:27z
6128,saint-ave-morbihan-france,france,carrefour,france,france,france,3273220548189,hachis parmentier au boeuf bio vrai,hachis parmentier au boeuf bio,"saint-avé,morbihan,bretagne,france","saint-ave,morbihan,bretagne,france",plats à base de viande,2013-09-05t01:44:51z,2017-03-23t13:25:42z
6129,chateaubourg-ille-et-vilaine-france,"madrid,españa",alcampo,españa,spain,espagne,3273227080200,bebida de soja &quot;sojasun&quot; con calcio,bebida de soja con calcio y vitamina d,"châteaubourg,rennes (distrito),ille y vilaine,bretaña,francia","chateaubourg,rennes-distrito,ille-y-vilaine,bretana,francia",laits,2014-08-16t17:53:49z,2014-11-26t19:39:33z
6130,saint-denis-de-l-hotel-loiret-france,"madrid,espagne,barcelona","el corte inglés,veritas","france,espagne","france,en:spain","france,espagne",3273227088213,soja cuisine (17 % mg) ,"spécialité culinaire à base de soja et de matières grasses végétales, stérilisée uht, issue de l'agriculture biologique","laiterie de saint-denis-de-l'hôtel (lsdh) - 10 route de l'aérodrome - les grandes beaugines - 45550 saint-denis-de-l'hôtel,loiret,centre-val de loire,france","laiterie-de-saint-denis-de-l-hotel-lsdh-10-route-de-l-aerodrome-les-grandes-beaugines-45550-saint-denis-de-l-hotel,loiret,centre-val-de-loire,france",aliments et boissons à base de végétaux,2015-01-05t00:33:52z,2017-01-28t14:52:32z
6131,chateaubourg-ille-et-vilaine-france,"madrid,españa",carrefour,"france,espagne, suisse","france,en:spain,en:switzerland","france,espagne,suisse",3273227481014,sojasun natural,postre de soja natural con bífidus enriquecido con calcio,"châteaubourg,rennes (distrito),ille y vilaine,bretaña,francia","chateaubourg,rennes-distrito,ille-y-vilaine,bretana,francia",yaourts,2013-08-18t18:37:18z,2017-02-16t14:47:36z
6132,chateaubourg-ille-et-vilaine-france,"madrid,españa",carrefour,"españa, suisse","spain,en:switzerland","espagne,suisse",3273227482059,postre de soja &quot;sojasun&quot; albaricoque y guayaba,postre de soja con albaricoque y guayaba enriquecido con calcio,"châteaubourg,rennes (distrito),ille y vilaine,bretaña,francia","chateaubourg,rennes-distrito,ille-y-vilaine,bretana,francia",yaourts,2013-07-23t22:33:41z,2017-02-07t20:52:03z
